fips,name,type,totalvote2016,democrat2016,republican2016,others2016,write_ins2016,none_of_these_candidates2016
47101,Lewis,County,4622,890,3585,146,1,0
47103,Lincoln,County,13348,2554,10398,396,0,0
47105,Loudon,County,23391,4919,17610,859,3,0
47107,McMinn,County,18755,3510,14691,554,0,0
47109,McNairy,County,10038,1848,7841,349,0,0
47111,Macon,County,7504,1072,6263,169,0,0
47113,Madison,County,38120,15448,21335,1336,1,0
47115,Marion,County,10862,2832,7696,334,0,0
47117,Marshall,County,11455,2852,8184,419,0,0
47119,Maury,County,35369,10038,23799,1532,0,0
47121,Meigs,County,4320,856,3342,122,0,0
47123,Monroe,County,17093,3186,13374,533,0,0
47125,Montgome,County,57620,21699,32341,3579,1,0
47127,Moore,County,2926,496,2325,105,0,0
47129,Morgan,County,6705,1054,5441,210,0,0
47131,Obion,County,12249,2426,9526,297,0,0
47133,Overton,County,8229,1945,6059,225,0,0
47135,Perry,County,2855,597,2167,91,0,0
47137,Pickett,County,2615,536,2021,58,0,0
47139,Polk,County,6520,1252,5097,171,0,0
47141,Putnam,County,27212,6851,19002,1358,1,0
47143,Rhea,County,11062,1942,8660,460,0,0
47145,Roane,County,21669,4837,15880,952,0,0
47147,Robertso,County,27113,6637,19410,1065,1,0
47149,Rutherfo,County,107436,36706,64515,6185,30,0
47151,Scott,County,7123,934,6044,145,0,0
47153,Sequatch,County,5694,1053,4441,200,0,0
47155,Sevier,County,36312,6297,28629,1386,0,0
47157,Shelby,County,337383,208992,116344,12046,1,0
47159,Smith,County,7436,1689,5494,252,1,0
47161,Stewart,County,5299,1222,3864,213,0,0
47163,Sullivan,County,62278,12578,46979,2721,0,0
47165,Sumner,County,71505,18161,50129,3215,0,0
47167,Tipton,County,23481,5785,16910,786,0,0
47169,Trousdal,County,3160,946,2103,111,0,0
47171,Unicoi,County,7195,1262,5671,262,0,0
47173,Union,County,6247,1012,5053,182,0,0
47175,Van Bure,County,2419,539,1820,60,0,0
47177,Warren,County,13612,3535,9540,535,2,0
47179,Washingt,County,49750,13024,34252,2474,0,0
47181,Wayne,County,5857,717,5036,104,0,0
47183,Weakley,County,12184,2772,9008,404,0,0
47185,White,County,9825,1845,7671,309,0,0
47187,Williams,County,106271,31013,68212,7044,2,0
47189,Wilson,County,56734,14385,39406,2943,0,0
48001,Anderson,County,16977,3369,13201,407,0,0
48003,Andrews,County,4943,836,3927,180,0,0
48005,Angelina,County,29911,7538,21668,705,0,0
48007,Aransas,County,10512,2465,7740,307,0,0
48009,Archer,County,4283,394,3786,103,0,0
48011,Armstron,County,1021,70,924,26,1,0
48013,Atascosa,County,13673,4651,8618,403,1,0
48015,Austin,County,12274,2320,9637,317,0,0
48017,Bailey,County,1793,397,1344,49,3,0
48019,Bandera,County,10218,1726,8163,329,0,0
48021,Bastrop,County,28665,10569,16328,1550,218,0
48023,Baylor,County,1499,191,1267,41,0,0
48025,Bee,County,8485,3444,4744,294,3,0
48027,Bell,County,95701,37801,51998,5181,721,0
48029,Bexar,County,594574,319550,240333,29715,4976,0
48031,Blanco,County,5685,1244,4212,229,0,0
48033,Borden,County,365,31,330,4,0,0
48035,Bosque,County,7867,1278,6339,221,29,0
48037,Bowie,County,34602,8838,24924,837,3,0
48039,Brazoria,County,121181,43200,72791,5183,7,0
48041,Brazos,County,67211,23121,38738,5343,9,0
48043,Brewster,County,4252,1873,2077,302,0,0
48045,Briscoe,County,736,91,625,20,0,0
48047,Brooks,County,2596,1937,613,46,0,0
48049,Brown,County,14026,1621,12017,388,0,0
48051,Burleson,County,6960,1491,5316,153,0,0
48053,Burnet,County,19204,3797,14638,768,1,0
48055,Caldwell,County,12178,4795,6691,605,87,0
48057,Calhoun,County,6974,2118,4638,209,9,0
48059,Callahan,County,5579,569,4865,145,0,0
48061,Cameron,County,92665,59402,29472,3195,596,0
48063,Camp,County,4542,1260,3201,81,0,0
48065,Carson,County,2964,249,2620,95,0,0
48067,Cass,County,12344,2391,9726,227,0,0
48069,Castro,County,1997,526,1414,57,0,0
48071,Chambers,County,16836,2948,13339,498,51,0
48073,Cherokee,County,16790,3469,12919,375,27,0
48075,Childres,County,2084,253,1802,29,0,0
48077,Clay,County,5018,536,4377,105,0,0
48079,Cochran,County,901,190,679,32,0,0
48081,Coke,County,1423,140,1265,18,0,0
48083,Coleman,County,3643,388,3177,78,0,0
48085,Collin,County,364430,140624,201014,19765,3027,0
48087,Collings,County,1156,145,983,28,0,0
48089,Colorado,County,8513,1987,6325,201,0,0
48091,Comal,County,62178,14238,45136,2802,2,0
48093,Comanche,County,5237,789,4333,115,0,0
48095,Concho,County,1068,148,885,35,0,0
48097,Cooke,County,15955,2352,13181,422,0,0
48099,Coryell,County,18253,5064,12225,961,3,0
48101,Cottle,County,612,92,506,14,0,0
48103,Crane,County,1384,299,1049,36,0,0
48105,Crockett,County,1395,372,980,43,0,0
48107,Crosby,County,1728,468,1181,79,0,0
48109,Culberso,County,767,454,280,33,0,0
48111,Dallam,County,1544,222,1261,61,0,0
48113,Dallas,County,765682,461080,262945,34909,6748,0
48115,Dawson,County,3563,835,2636,91,1,0
48117,Deaf Smi,County,4216,1185,2911,117,3,0
48119,Delta,County,2281,400,1836,45,0,0
48121,Denton,County,298645,110890,170603,17137,15,0
48123,DeWitt,County,6844,1163,5519,162,0,0
48125,Dickens,County,909,128,755,26,0,0
48127,Dimmit,County,3225,2173,974,78,0,0
48129,Donley,County,1465,191,1225,49,0,0
48131,Duval,County,4168,2783,1316,69,0,0
48133,Eastland,County,6963,776,6011,176,0,0
48135,Ector,County,36530,10249,25020,1259,2,0
48137,Edwards,County,1073,303,746,24,0,0
48139,Ellis,County,64110,16253,44941,2474,442,0
48141,El Paso,County,215922,147843,55512,10638,1929,0
48143,Erath,County,13893,2160,11210,520,3,0
48145,Falls,County,5248,1684,3441,123,0,0
48147,Fannin,County,12044,2132,9548,364,0,0
48149,Fayette,County,11174,2144,8743,286,1,0
48151,Fisher,County,1729,403,1265,61,0,0
48153,Floyd,County,1959,435,1474,50,0,0
48155,Foard,County,513,113,383,17,0,0
48157,Fort Ben,County,262066,134686,117291,10085,4,0
48159,Franklin,County,4380,665,3585,130,0,0
48161,Freeston,County,7684,1471,6026,171,16,0
48163,Frio,County,4400,2444,1856,100,0,0
48165,Gaines,County,4620,597,3907,116,0,0
48167,Galvesto,County,122903,43658,73757,5473,15,0
48169,Garza,County,1484,230,1225,29,0,0
48171,Gillespi,County,13214,2288,10446,468,12,0
48173,Glasscoc,County,604,34,553,17,0,0
48175,Goliad,County,3708,973,2620,115,0,0
48177,Gonzales,County,6349,1571,4587,167,24,0
48179,Gray,County,7405,701,6500,203,1,0
48181,Grayson,County,47416,10301,35325,1785,5,0
48183,Gregg,County,41749,11677,28764,1306,2,0
48185,Grimes,County,9533,2194,7065,274,0,0
48187,Guadalup,County,58123,18391,36632,2795,305,0
48189,Hale,County,8858,2101,6366,389,2,0
48191,Hall,County,1091,164,893,34,0,0
48193,Hamilton,County,3620,479,3060,81,0,0
48195,Hansford,County,1947,171,1730,46,0,0
48197,Hardeman,County,1513,249,1207,57,0,0
48199,Hardin,County,22780,2780,19606,394,0,0
48201,Harris,County,1312112,707914,545955,58148,95,0
48203,Harrison,County,26548,7151,18749,644,4,0
48205,Hartley,County,1952,173,1730,49,0,0
48207,Haskell,County,1770,314,1403,53,0,0
48209,Hays,County,72164,33224,33826,5104,10,0
48211,Hemphill,County,1704,181,1462,51,10,0
48213,Henderso,County,30045,5669,23650,722,4,0
48215,Hidalgo,County,174408,118809,48642,5969,988,0
48217,Hill,County,12970,2547,10108,315,0,0
48219,Hockley,County,7311,1260,5809,240,2,0
48221,Hood,County,26262,4008,21382,869,3,0
48223,Hopkins,County,13538,2510,10707,320,1,0
48225,Houston,County,8353,1978,6205,119,51,0
48227,Howard,County,8723,1770,6637,315,1,0
48229,Hudspeth,County,871,324,503,44,0,0
48231,Hunt,County,31554,6396,23910,1243,5,0
48233,Hutchins,County,8155,854,7042,259,0,0
48235,Irion,County,766,90,660,16,0,0
48237,Jack,County,3350,314,2973,63,0,0
48239,Jackson,County,5302,904,4266,132,0,0
48241,Jasper,County,13419,2590,10609,219,1,0
48243,Jeff Dav,County,1191,422,695,73,1,0
48245,Jefferso,County,87618,42443,42862,2311,2,0
48247,Jim Hogg,County,2119,1635,430,54,0,0
48249,Jim Well,County,12379,6694,5420,264,1,0
48251,Johnson,County,57606,10988,44382,2232,4,0
48253,Jones,County,5960,936,4819,203,2,0
48255,Karnes,County,4198,1145,2965,88,0,0
48257,Kaufman,County,41265,10278,29587,1397,3,0
48259,Kendall,County,20283,3643,15700,775,165,0
48261,Kenedy,County,186,99,84,3,0,0
48263,Kent,County,434,59,360,15,0,0
48265,Kerr,County,23297,4681,17727,884,5,0
48267,Kimble,County,1952,206,1697,49,0,0
48269,King,County,159,5,149,5,0,0
48271,Kinney,County,1430,458,936,36,0,0
48273,Kleberg,County,9587,4716,4367,429,75,0
48275,Knox,County,1367,247,1078,42,0,0
48277,Lamar,County,18714,3583,14561,467,103,0
48279,Lamb,County,3995,771,3111,113,0,0
48281,Lampasas,County,8205,1483,6385,337,0,0
48283,La Salle,County,2059,1129,872,58,0,0
48285,Lavaca,County,8665,1170,7347,143,5,0
48287,Lee,County,6558,1372,4997,166,23,0
48289,Leon,County,7439,909,6391,138,1,0
48291,Liberty,County,24267,4862,18892,512,1,0
48293,Limeston,County,7739,1778,5796,165,0,0
48295,Lipscomb,County,1332,135,1159,37,1,0
48297,Live Oak,County,4302,742,3464,96,0,0
48299,Llano,County,10447,1825,8299,321,2,0
48301,Loving,County,65,4,58,3,0,0
48303,Lubbock,County,99013,28023,65651,5332,7,0
48305,Lynn,County,2009,403,1546,49,11,0
48307,McCulloc,County,3103,482,2552,67,2,0
48309,McLennan,County,79075,27063,48260,3742,10,0
48311,McMullen,County,499,40,454,5,0,0
48313,Madison,County,4289,881,3351,56,1,0
48315,Marion,County,4238,1165,2983,90,0,0
48317,Martin,County,1762,266,1455,41,0,0
48319,Mason,County,2057,354,1656,47,0,0
48321,Matagord,County,12196,3500,8366,329,1,0
48323,Maverick,County,13588,10397,2816,375,0,0
48325,Medina,County,17246,4634,12085,525,2,0
48327,Menard,County,864,154,682,28,0,0
48329,Midland,County,49212,10025,36973,2205,9,0
48331,Milam,County,8664,2051,6364,249,0,0
48333,Mills,County,2245,243,1951,51,0,0
48335,Mitchell,County,2196,354,1780,60,2,0
48337,Montague,County,8604,885,7526,193,0,0
48339,Montgome,County,205904,45835,150314,8472,1283,0
48341,Moore,County,5284,1098,3977,209,0,0
48343,Morris,County,4973,1425,3446,102,0,0
48345,Motley,County,615,40,566,9,0,0
48347,Nacogdoc,County,22622,6846,14771,1003,2,0
48349,Navarro,County,16433,4002,11994,436,1,0
48351,Newton,County,5534,1156,4288,88,2,0
48353,Nolan,County,4857,1029,3552,201,75,0
48355,Nueces,County,104405,49198,50766,4441,0,0
48357,Ochiltre,County,3002,274,2628,99,1,0
48359,Oldham,County,953,78,850,20,5,0
48361,Orange,County,32000,5735,25513,752,0,0
48363,Palo Pin,County,10270,1708,8284,276,2,0
48365,Panola,County,10416,1835,8445,136,0,0
48367,Parker,County,56817,8344,46473,1991,9,0
48369,Parmer,County,2466,485,1915,66,0,0
48371,Pecos,County,4185,1554,2468,163,0,0
48373,Polk,County,19852,4187,15176,487,2,0
48375,Potter,County,28831,7657,19630,1361,183,0
48377,Presidio,County,2208,1458,652,98,0,0
48379,Rains,County,4701,628,3968,105,0,0
48381,Randall,County,54305,8367,43462,2472,4,0
48383,Reagan,County,904,167,709,28,0,0
48385,Real,County,1681,262,1382,37,0,0
48387,Red Rive,County,5161,1149,3926,86,0,0
48389,Reeves,County,3184,1659,1417,108,0,0
48391,Refugio,County,2948,1034,1830,84,0,0
48393,Roberts,County,554,20,524,10,0,0
48395,Robertso,County,7035,2203,4668,164,0,0
48397,Rockwall,County,40180,9655,28451,1841,233,0
48399,Runnels,County,3782,453,3250,79,0,0
48401,Rusk,County,19134,3935,14675,384,140,0
48403,Sabine,County,4651,614,3998,39,0,0
48405,San Augu,County,3569,910,2622,37,0,0
48407,San Jaci,County,10343,2038,8059,245,1,0
48409,San Patr,County,21656,7871,13030,752,3,0
48411,San Saba,County,2357,293,2025,39,0,0
48413,Schleich,County,1059,208,821,30,0,0
48415,Scurry,County,5312,733,4410,145,24,0
48417,Shackelf,County,1504,103,1378,23,0,0
48419,Shelby,County,9086,1758,7179,149,0,0
48421,Sherman,County,935,96,807,32,0,0
48423,Smith,County,84768,22300,58930,3526,12,0
48425,Somervel,County,3897,541,3206,150,0,0
48427,Starr,County,11740,9289,2224,227,0,0
48429,Stephens,County,3470,348,3034,79,9,0
48431,Sterling,County,633,70,549,14,0,0
48433,Stonewal,County,701,135,555,11,0,0
48435,Sutton,County,1416,313,1075,28,0,0
48437,Swisher,County,2204,462,1671,65,6,0
48439,Tarrant,County,668514,288392,345921,34164,37,0
48441,Taylor,County,45759,10085,33250,2420,4,0
48443,Terrell,County,438,140,288,10,0,0
48445,Terry,County,3355,753,2459,143,0,0
48447,Throckmo,County,808,84,715,9,0,0
48449,Titus,County,9419,2597,6511,275,36,0
48451,Tom Gree,County,38479,9173,27494,1809,3,0
48453,Travis,County,468720,308260,127209,33196,55,0
48455,Trinity,County,5985,1154,4737,93,1,0
48457,Tyler,County,8016,1248,6624,144,0,0
48459,Upshur,County,16013,2380,13209,424,0,0
48461,Upton,County,1347,286,1007,54,0,0
48463,Uvalde,County,8964,3867,4835,262,0,0
48465,Val Verd,County,13617,6964,5890,763,0,0
48467,Van Zand,County,21890,2799,18473,599,19,0
48469,Victoria,County,31324,8866,21275,982,201,0
48471,Walker,County,19796,6091,12884,820,1,0
48473,Waller,County,16784,5748,10531,504,1,0
48475,Ward,County,3445,783,2547,111,4,0
48477,Washingt,County,14832,3382,10945,500,5,0
48479,Webb,County,57585,42307,12947,1643,688,0
48481,Wharton,County,14732,4238,10149,345,0,0
48483,Wheeler,County,2306,194,2087,25,0,0
48485,Wichita,County,38119,8770,27631,1718,0,0
48487,Wilbarge,County,4105,809,3166,129,1,0
48489,Willacy,County,5095,3422,1547,126,0,0
48491,Williams,County,204659,84468,104175,14396,1620,0
48493,Wilson,County,19395,4790,13998,511,96,0
48495,Winkler,County,1876,420,1403,53,0,0
48497,Wise,County,24776,3412,20670,694,0,0
48499,Wood,County,18727,2630,15700,385,12,0
48501,Yoakum,County,2303,426,1797,80,0,0
48503,Young,County,7707,876,6601,230,0,0
48505,Zapata,County,3142,2063,1029,50,0,0
48507,Zavala,County,3396,2636,694,66,0,0
49001,Beaver,County,2505,264,1838,389,14,0
49003,Box Elde,County,19878,2282,12230,5223,143,0
49005,Cache,County,46718,8563,21139,16454,562,0
49007,Carbon,County,7999,1717,5275,960,47,0
49009,Daggett,County,477,77,331,66,3,0
49011,Davis,County,140288,28776,62219,47411,1882,0
49013,Duchesne,County,6988,500,5508,934,46,0
49015,Emery,County,4315,380,3425,484,26,0
49017,Garfield,County,2363,358,1606,380,19,0
49019,Grand,County,4601,1960,1975,597,69,0
49021,Iron,County,17831,2450,11561,3643,177,0
49023,Juab,County,4221,442,2827,908,44,0
49025,Kane,County,3538,741,2265,499,33,0
49027,Millard,County,5269,431,3860,951,27,0
49029,Morgan,County,5222,577,3188,1427,30,0
49031,Piute,County,730,47,626,56,1,0
49033,Rich,County,1118,104,797,208,9,0
49035,Salt Lak,County,423743,175863,138043,104959,4878,0
49037,San Juan,County,5534,2042,2645,760,87,0
49039,Sanpete,County,10247,1061,6673,2428,85,0
49041,Sevier,County,8695,695,6740,1219,41,0
49043,Summit,County,20885,10503,7333,2805,244,0
49045,Tooele,County,21992,4573,11169,6087,163,0
49047,Uintah,County,12864,995,9810,1992,67,0
49049,Utah,County,203642,28522,102182,70843,2095,0
49051,Wasatch,County,12266,3063,6115,2942,146,0
49053,Washingt,County,62371,10288,42650,9024,409,0
49055,Wayne,County,1426,271,966,184,5,0
49057,Weber,County,86006,23131,40235,21673,967,0
50001,Addison,County,19031,11219,5297,1138,1377,0
50003,Benningt,County,17381,9539,5925,922,995,0
50005,Caledoni,County,14074,6445,5534,1020,1075,0
50007,Chittend,County,83416,54814,18601,4770,5231,0
50009,Essex,County,2925,1019,1506,191,209,0
50011,Franklin,County,21411,9351,8752,1312,1996,0
50013,Grand Is,County,4109,2094,1487,201,327,0
50015,Lamoille,County,12762,7241,3570,853,1098,0
50017,Orange,County,14649,7541,5007,979,1122,0
50019,Orleans,County,12046,5185,5159,671,1031,0
50021,Rutland,County,29615,13635,12479,1613,1888,0
50023,Washingt,County,31086,18594,7993,2125,2374,0
50025,Windham,County,22634,14340,5454,1385,1455,0
50027,Windsor,County,29928,17556,8605,1768,1999,0
51001,Accomack,County,15818,6740,8583,442,53,0
51003,Albemarl,County,56726,33345,19259,3614,508,0
51005,Alleghan,County,7325,2166,4874,268,17,0
51007,Amelia,County,7040,2128,4708,181,23,0
51009,Amherst,County,15396,5057,9719,541,79,0
51011,Appomatt,County,7997,2023,5715,217,42,0
51013,Arlingto,County,121339,92016,20186,7240,1897,0
51015,Augusta,County,36343,8177,26163,1801,202,0
51017,Bath,County,2253,603,1548,93,9,0
51019,Bedford,County,42525,9768,30659,1877,221,0
51021,Bland,County,3139,453,2573,99,14,0
51023,Botetour,County,18739,4494,13375,783,87,0
51025,Brunswic,County,7669,4481,3046,127,15,0
51027,Buchanan,County,9247,1721,7296,205,25,0
51029,Buckingh,County,7289,3128,3950,187,24,0
51031,Campbell,County,27535,6664,19551,1186,134,0
51033,Caroline,County,14248,6432,7147,621,48,0
51035,Carroll,County,13655,2559,10663,377,56,0
51036,Charles,County,4107,2496,1476,121,14,0
51037,Charlott,County,5807,2155,3479,160,13,0
51041,Chesterf,County,176362,81074,85045,9241,1002,0
51043,Clarke,County,8213,3051,4661,427,74,0
51045,Craig,County,2791,541,2140,104,6,0
51047,Culpeper,County,22218,7759,13349,1002,108,0
51049,Cumberla,County,4906,2036,2697,151,22,0
51051,Dickenso,County,6440,1335,4932,138,35,0
51053,Dinwiddi,County,13575,5765,7447,321,42,0
51057,Essex,County,5372,2542,2657,156,17,0
51059,Fairfax,County,551183,355133,157710,30510,7830,0
51061,Fauquier,County,37460,12971,22127,2055,307,0
51063,Floyd,County,8050,2300,5293,383,74,0
51065,Fluvanna,County,13592,5760,7025,723,84,0
51067,Franklin,County,26971,7257,18569,991,154,0
51069,Frederic,County,40440,11932,26083,2148,277,0
51071,Giles,County,8212,1950,5910,318,34,0
51073,Gloucest,County,19619,5404,13096,1040,79,0
51075,Goochlan,County,14037,4889,8384,673,91,0
51077,Grayson,County,7285,1407,5592,258,28,0
51079,Greene,County,9607,2924,5945,639,99,0
51081,Greensvi,County,4363,2558,1737,68,0,0
51083,Halifax,County,16994,6897,9704,358,35,0
51085,Hanover,County,62723,19382,39630,3365,346,0
51087,Henrico,County,163536,93935,59857,8735,1009,0
51089,Henry,County,24091,8198,15208,623,62,0
51091,Highland,County,1391,371,958,62,0,0
51093,Isle of,County,21075,7881,12204,877,113,0
51095,James Ci,County,43169,19105,21306,2362,396,0
51097,King and,County,3690,1468,2099,106,17,0
51099,King Geo,County,12050,4007,7341,627,75,0
51101,King Wil,County,9146,2760,5975,376,35,0
51103,Lancaste,County,6645,2869,3523,217,36,0
51105,Lee,County,9399,1627,7543,184,45,0
51107,Loudoun,County,183050,100795,69949,10403,1903,0
51109,Louisa,County,17612,6212,10528,792,80,0
51111,Lunenbur,County,5586,2227,3204,145,10,0
51113,Madison,County,6979,2203,4419,314,43,0
51115,Mathews,County,5311,1563,3517,214,17,0
51117,Mecklenb,County,14945,6285,8288,323,49,0
51119,Middlese,County,6017,2108,3670,223,16,0
51121,Montgome,County,43031,20021,19459,3225,326,0
51123,Nansemon,City,,,,,,
51125,Nelson,County,8311,3689,4154,420,48,0
51127,New Kent,County,12233,3546,8118,502,67,0
51131,Northamp,County,6168,3255,2686,193,34,0
51133,Northumb,County,7397,2852,4302,208,35,0
51135,Nottoway,County,6744,2829,3712,176,27,0
51137,Orange,County,17267,5957,10521,693,96,0
51139,Page,County,10740,2514,7831,325,70,0
51141,Patrick,County,8525,1768,6454,267,36,0
51143,Pittsylv,County,31598,9199,21554,750,95,0
51145,Powhatan,County,16888,4060,11885,863,80,0
